id,label
93670,cat
93671,cat
93672,frog
93673,ship
93674,ship
93675,automobile
93676,deer
93677,horse
93678,bird
93679,cat
93680,cat
93681,ship
93682,bird
93683,dog
93684,cat
93685,ship
93686,ship
93687,automobile
93688,frog
93689,frog
93690,truck
93691,ship
93692,frog
93693,cat
93694,horse
93695,ship
93696,dog
93697,deer
93698,horse
93699,cat
93700,deer
93701,frog
93702,cat
93703,bird
93704,cat
93705,cat
93706,horse
93707,airplane
93708,frog
93709,frog
93710,dog
93711,cat
93712,frog
93713,automobile
93714,ship
93715,cat
93716,automobile
93717,frog
93718,dog
93719,dog
93720,frog
93721,deer
93722,ship
93723,cat
93724,cat
93725,cat
93726,frog
93727,frog
93728,deer
93729,truck
93730,cat
93731,frog
93732,cat
93733,bird
93734,frog
93735,ship
93736,bird
93737,ship
93738,automobile
93739,cat
93740,dog
93741,frog
93742,cat
93743,deer
93744,bird
93745,dog
93746,cat
93747,ship
93748,deer
93749,airplane
93750,automobile
93751,deer
93752,airplane
93753,deer
93754,automobile
93755,automobile
93756,bird
93757,bird
93758,deer
93759,airplane
93760,cat
93761,cat
93762,deer
93763,ship
93764,deer
93765,cat
93766,automobile
93767,automobile
93768,horse
93769,cat
93770,cat
93771,airplane
93772,bird
93773,ship
93774,airplane
93775,deer
93776,frog
93777,frog
93778,cat
93779,dog
93780,bird
93781,truck
93782,frog
93783,frog
93784,airplane
93785,frog
93786,bird
93787,frog
93788,horse
93789,frog
93790,automobile
93791,cat
93792,truck
93793,automobile
93794,cat
93795,frog
93796,automobile
93797,cat
93798,horse
93799,cat
93800,frog
93801,truck
93802,airplane
93803,cat
93804,deer
93805,ship
93806,frog
93807,bird
93808,airplane
93809,horse
93810,frog
93811,dog
93812,horse
93813,truck
93814,airplane
93815,automobile
93816,truck
93817,ship
93818,cat
93819,deer
93820,automobile
93821,frog
93822,cat
93823,frog
93824,frog
93825,frog
93826,horse
93827,ship
93828,automobile
93829,truck
93830,horse
93831,frog
93832,bird
93833,ship
93834,dog
93835,truck
93836,truck
93837,dog
93838,bird
93839,automobile
93840,horse
93841,deer
93842,cat
93843,airplane
93844,automobile
93845,ship
93846,automobile
93847,deer
93848,cat
93849,deer
93850,dog
93851,cat
93852,frog
93853,truck
93854,cat
93855,dog
93856,airplane
93857,ship
93858,frog
93859,ship
93860,cat
93861,frog
93862,automobile
93863,frog
93864,automobile
93865,frog
93866,frog
93867,bird
93868,bird
93869,truck
93870,deer
93871,deer
93872,frog
93873,dog
93874,truck
93875,automobile
93876,frog
93877,deer
93878,frog
93879,horse
93880,ship
93881,cat
93882,automobile
93883,truck
93884,truck
93885,cat
93886,deer
93887,cat
93888,deer
93889,automobile
93890,cat
93891,cat
93892,cat
93893,horse
93894,cat
93895,frog
93896,dog
93897,truck
93898,dog
93899,bird
93900,frog
93901,horse
93902,cat
93903,deer
93904,cat
93905,deer
93906,bird
93907,cat
93908,ship
93909,automobile
93910,cat
93911,frog
93912,ship
93913,dog
93914,bird
93915,deer
93916,cat
93917,ship
93918,dog
93919,frog
93920,cat
93921,bird
93922,frog
93923,bird
93924,bird
93925,cat
93926,deer
93927,cat
93928,deer
93929,truck
93930,ship
93931,ship
93932,cat
93933,deer
93934,frog
93935,cat
93936,frog
93937,bird
93938,frog
93939,horse
93940,deer
93941,automobile
93942,automobile
93943,ship
93944,frog
93945,bird
93946,airplane
93947,cat
93948,cat
93949,airplane
93950,ship
93951,bird
93952,ship
93953,dog
93954,frog
93955,deer
93956,bird
93957,deer
93958,frog
93959,bird
93960,automobile
93961,deer
93962,airplane
93963,truck
93964,deer
93965,deer
93966,bird
93967,airplane
93968,deer
93969,horse
93970,deer
93971,deer
93972,airplane
93973,automobile
93974,truck
93975,airplane
93976,airplane
93977,bird
93978,frog
93979,truck
93980,cat
93981,horse
93982,cat
93983,horse
93984,horse
93985,truck
93986,deer
93987,bird
93988,bird
93989,cat
93990,automobile
93991,automobile
93992,truck
93993,ship
93994,deer
93995,dog
93996,cat
93997,truck
93998,airplane
93999,ship
94000,cat
94001,dog
94002,dog
94003,cat
94004,frog
94005,truck
94006,deer
94007,airplane
94008,frog
94009,frog
94010,dog
94011,bird
94012,ship
94013,frog
94014,bird
94015,dog
94016,bird
94017,deer
94018,frog
94019,cat
94020,cat
94021,horse
94022,ship
94023,cat
94024,deer
94025,cat
94026,dog
94027,cat
94028,truck
94029,ship
94030,cat
94031,deer
94032,dog
94033,automobile
94034,frog
94035,automobile
94036,cat
94037,horse
94038,frog
94039,automobile
94040,automobile
94041,horse
94042,horse
94043,automobile
94044,truck
94045,cat
94046,cat
94047,frog
94048,automobile
94049,airplane
94050,automobile
94051,airplane
94052,dog
94053,ship
94054,cat
94055,bird
94056,cat
94057,frog
94058,airplane
94059,deer
94060,airplane
94061,truck
94062,truck
94063,ship
94064,cat
94065,truck
94066,bird
94067,frog
94068,frog
94069,ship
94070,cat
94071,bird
94072,dog
94073,horse
94074,automobile
94075,dog
94076,horse
94077,dog
94078,cat
94079,deer
94080,deer
94081,bird
94082,automobile
94083,bird
94084,cat
94085,ship
94086,cat
94087,airplane
94088,airplane
94089,frog
94090,frog
94091,airplane
94092,airplane
94093,cat
94094,bird
94095,cat
94096,airplane
94097,frog
94098,deer
94099,bird
94100,cat
94101,automobile
94102,ship
94103,automobile
94104,automobile
94105,deer
94106,frog
94107,bird
94108,cat
94109,ship
94110,horse
94111,deer
94112,automobile
94113,bird
94114,truck
94115,deer
94116,dog
94117,truck
94118,deer
94119,automobile
94120,cat
94121,truck
94122,cat
94123,cat
94124,cat
94125,frog
94126,horse
94127,truck
94128,automobile
94129,frog
94130,truck
94131,frog
94132,bird
94133,truck
94134,deer
94135,deer
94136,dog
94137,cat
94138,frog
94139,cat
94140,bird
94141,cat
94142,cat
94143,frog
94144,deer
94145,horse
94146,cat
94147,ship
94148,frog
94149,horse
94150,cat
94151,deer
94152,truck
94153,airplane
94154,airplane
94155,truck
94156,dog
94157,frog
94158,deer
94159,cat
94160,cat
94161,cat
94162,automobile
94163,horse
94164,frog
94165,deer
94166,frog
94167,cat
94168,airplane
94169,cat
94170,dog
94171,horse
94172,automobile
94173,deer
94174,cat
94175,dog
94176,horse
94177,cat
94178,cat
94179,bird
94180,bird
94181,automobile
94182,dog
94183,cat
94184,bird
94185,cat
94186,bird
94187,frog
94188,frog
94189,ship
94190,deer
94191,cat
94192,dog
94193,deer
94194,truck
94195,ship
94196,frog
94197,automobile
94198,dog
94199,horse
94200,cat
94201,frog
94202,cat
94203,deer
94204,dog
94205,cat
94206,dog
94207,frog
94208,ship
94209,cat
94210,deer
94211,truck
94212,deer
94213,deer
94214,ship
94215,cat
94216,airplane
94217,frog
94218,cat
94219,deer
94220,frog
94221,automobile
94222,dog
94223,ship
94224,frog
94225,horse
94226,ship
94227,cat
94228,bird
94229,frog
94230,deer
94231,automobile
94232,frog
94233,frog
94234,dog
94235,cat
94236,truck
94237,cat
94238,deer
94239,cat
94240,cat
94241,bird
94242,ship
94243,ship
94244,dog
94245,deer
94246,frog
94247,bird
94248,frog
94249,cat
94250,bird
94251,dog
94252,ship
94253,ship
94254,frog
94255,frog
94256,cat
94257,ship
94258,frog
94259,cat
94260,deer
94261,dog
94262,cat
94263,airplane
94264,truck
94265,dog
94266,bird
94267,cat
94268,deer
94269,dog
94270,deer
94271,deer
94272,automobile
94273,truck
94274,dog
94275,deer
94276,bird
94277,horse
94278,ship
94279,truck
94280,deer
94281,ship
94282,automobile
94283,automobile
94284,truck
94285,truck
94286,cat
94287,cat
94288,cat
94289,bird
94290,deer
94291,deer
94292,automobile
94293,airplane
94294,horse
94295,cat
94296,horse
94297,automobile
94298,frog
94299,frog
94300,frog
94301,automobile
94302,bird
94303,cat
94304,ship
94305,bird
94306,truck
94307,horse
94308,horse
94309,deer
94310,frog
94311,truck
94312,cat
94313,cat
94314,deer
94315,cat
94316,truck
94317,frog
94318,ship
94319,automobile
94320,bird
94321,airplane
94322,automobile
94323,bird
94324,deer
94325,bird
94326,cat
94327,frog
94328,ship
94329,dog
94330,ship
94331,automobile
94332,frog
94333,airplane
94334,airplane
94335,airplane
94336,bird
94337,ship
94338,ship
94339,airplane
94340,cat
94341,deer
94342,dog
94343,dog
94344,airplane
94345,cat
94346,frog
94347,cat
94348,deer
94349,bird
94350,truck
94351,deer
94352,airplane
94353,horse
94354,cat
94355,frog
94356,ship
94357,dog
94358,automobile
94359,dog
94360,truck
94361,deer
94362,dog
94363,frog
94364,airplane
94365,frog
94366,horse
94367,cat
94368,horse
94369,dog
94370,dog
94371,frog
94372,automobile
94373,ship
94374,bird
94375,bird
94376,deer
94377,cat
94378,horse
94379,frog
94380,cat
94381,horse
94382,deer
94383,cat
94384,deer
94385,cat
94386,airplane
94387,deer
94388,horse
94389,frog
94390,automobile
94391,bird
94392,dog
94393,cat
94394,automobile
94395,cat
94396,cat
94397,cat
94398,frog
94399,deer
94400,bird
94401,cat
94402,deer
94403,cat
94404,cat
94405,frog
94406,cat
94407,cat
94408,bird
94409,airplane
94410,cat
94411,cat
94412,airplane
94413,cat
94414,cat
94415,deer
94416,dog
94417,horse
94418,truck
94419,horse
94420,cat
94421,dog
94422,horse
94423,frog
94424,cat
94425,cat
94426,dog
94427,dog
94428,airplane
94429,deer
94430,deer
94431,frog
94432,frog
94433,cat
94434,truck
94435,automobile
94436,truck
94437,ship
94438,cat
94439,automobile
94440,dog
94441,deer
94442,frog
94443,ship
94444,automobile
94445,cat
94446,frog
94447,cat
94448,ship
94449,dog
94450,dog
94451,horse
94452,ship
94453,airplane
94454,cat
94455,ship
94456,dog
94457,airplane
94458,deer
94459,airplane
94460,cat
94461,cat
94462,frog
94463,dog
94464,deer
94465,dog
94466,deer
94467,airplane
94468,bird
94469,ship
94470,deer
94471,dog
94472,deer
94473,truck
94474,frog
94475,deer
94476,ship
94477,ship
94478,frog
94479,bird
94480,frog
94481,ship
94482,airplane
94483,bird
94484,frog
94485,ship
94486,deer
94487,cat
94488,truck
94489,horse
94490,deer
94491,bird
94492,deer
94493,automobile
94494,frog
94495,frog
94496,deer
94497,horse
94498,airplane
94499,airplane
94500,deer
94501,automobile
94502,ship
94503,ship
94504,dog
94505,bird
94506,cat
94507,bird
94508,ship
94509,truck
94510,deer
94511,cat
94512,airplane
94513,deer
94514,bird
94515,cat
94516,cat
94517,deer
94518,deer
94519,deer
94520,ship
94521,automobile
94522,cat
94523,deer
94524,airplane
94525,dog
94526,airplane
94527,bird
94528,truck
94529,frog
94530,cat
94531,deer
94532,deer
94533,deer
94534,cat
94535,deer
94536,automobile
94537,frog
94538,dog
94539,deer
94540,cat
94541,frog
94542,cat
94543,horse
94544,horse
94545,automobile
94546,deer
94547,truck
94548,deer
94549,deer
94550,dog
94551,truck
94552,cat
94553,cat
94554,truck
94555,frog
94556,dog
94557,dog
94558,automobile
94559,bird
94560,deer
94561,airplane
94562,bird
94563,frog
94564,deer
94565,deer
94566,cat
94567,airplane
94568,automobile
94569,bird
94570,deer
94571,bird
94572,truck
94573,horse
94574,airplane
94575,ship
94576,cat
94577,truck
94578,horse
94579,truck
94580,bird
94581,truck
94582,deer
94583,truck
94584,cat
94585,truck
94586,ship
94587,ship
94588,frog
94589,automobile
94590,dog
94591,dog
94592,cat
94593,airplane
94594,deer
94595,frog
94596,deer
94597,bird
94598,truck
94599,airplane
94600,truck
94601,cat
94602,dog
94603,cat
94604,airplane
94605,airplane
94606,automobile
94607,deer
94608,cat
94609,deer
94610,horse
94611,bird
94612,cat
94613,bird
94614,horse
94615,deer
94616,dog
94617,bird
94618,airplane
94619,deer
94620,frog
94621,deer
94622,cat
94623,deer
94624,truck
94625,deer
94626,dog
94627,deer
94628,bird
94629,truck
94630,truck
94631,truck
94632,cat
94633,deer
94634,truck
94635,cat
94636,frog
94637,cat
94638,deer
94639,cat
94640,cat
94641,deer
94642,cat
94643,cat
94644,bird
94645,cat
94646,airplane
94647,ship
94648,automobile
94649,deer
94650,frog
94651,airplane
94652,cat
94653,automobile
94654,horse
94655,frog
94656,frog
94657,frog
94658,cat
94659,dog
94660,deer
94661,bird
94662,deer
94663,airplane
94664,ship
94665,frog
94666,airplane
94667,automobile
94668,truck
94669,cat
94670,dog
94671,dog
94672,frog
94673,deer
94674,airplane
94675,horse
94676,dog
94677,cat
94678,horse
94679,cat
94680,truck
94681,cat
94682,deer
94683,cat
94684,deer
94685,dog
94686,truck
94687,truck
94688,dog
94689,dog
94690,horse
94691,ship
94692,cat
94693,ship
94694,dog
94695,deer
94696,cat
94697,automobile
94698,ship
94699,ship
94700,cat
94701,horse
94702,ship
94703,frog
94704,cat
94705,horse
94706,bird
94707,dog
94708,ship
94709,ship
94710,automobile
94711,automobile
94712,cat
94713,bird
94714,bird
94715,bird
94716,frog
94717,cat
94718,dog
94719,dog
94720,cat
94721,automobile
94722,cat
94723,dog
94724,automobile
94725,automobile
94726,bird
94727,truck
94728,cat
94729,dog
94730,cat
94731,ship
94732,deer
94733,cat
94734,horse
94735,deer
94736,truck
94737,truck
94738,airplane
94739,deer
94740,horse
94741,truck
94742,ship
94743,cat
94744,bird
94745,ship
94746,cat
94747,cat
94748,cat
94749,cat
94750,ship
94751,cat
94752,deer
94753,bird
94754,bird
94755,bird
94756,cat
94757,bird
94758,ship
94759,automobile
94760,automobile
94761,deer
94762,horse
94763,dog
94764,deer
94765,truck
94766,bird
94767,ship
94768,deer
94769,cat
94770,dog
94771,deer
94772,dog
94773,deer
94774,cat
94775,deer
94776,frog
94777,airplane
94778,horse
94779,frog
94780,cat
94781,horse
94782,airplane
94783,frog
94784,dog
94785,cat
94786,cat
94787,automobile
94788,cat
94789,bird
94790,cat
94791,cat
94792,automobile
94793,horse
94794,horse
94795,automobile
94796,dog
94797,dog
94798,dog
94799,frog
94800,truck
94801,truck
94802,bird
94803,airplane
94804,cat
94805,bird
94806,airplane
94807,frog
94808,deer
94809,cat
94810,frog
94811,cat
94812,deer
94813,ship
94814,deer
94815,automobile
94816,automobile
94817,ship
94818,airplane
94819,cat
94820,cat
94821,cat
94822,frog
94823,frog
94824,frog
94825,cat
94826,automobile
94827,truck
94828,deer
94829,airplane
94830,airplane
94831,frog
94832,deer
94833,deer
94834,bird
94835,automobile
94836,automobile
94837,cat
94838,airplane
94839,dog
94840,automobile
94841,automobile
94842,cat
94843,automobile
94844,frog
94845,airplane
94846,cat
94847,bird
94848,deer
94849,cat
94850,deer
94851,frog
94852,bird
94853,truck
94854,ship
94855,bird
94856,cat
94857,dog
94858,frog
94859,truck
94860,cat
94861,ship
94862,bird
94863,cat
94864,airplane
94865,truck
94866,cat
94867,deer
94868,airplane
94869,ship
94870,frog
94871,bird
94872,dog
94873,ship
94874,horse
94875,truck
94876,dog
94877,truck
94878,cat
94879,airplane
94880,airplane
94881,cat
94882,ship
94883,ship
94884,frog
94885,cat
94886,cat
94887,horse
94888,cat
94889,cat
94890,airplane
94891,cat
94892,truck
94893,ship
94894,bird
94895,cat
94896,deer
94897,cat
94898,cat
94899,deer
94900,automobile
94901,dog
94902,bird
94903,frog
94904,deer
94905,horse
94906,dog
94907,horse
94908,ship
94909,frog
94910,automobile
94911,deer
94912,cat
94913,automobile
94914,frog
94915,deer
94916,cat
94917,automobile
94918,airplane
94919,ship
94920,bird
94921,deer
94922,ship
94923,airplane
94924,automobile
94925,airplane
94926,cat
94927,frog
94928,truck
94929,deer
94930,airplane
94931,bird
94932,cat
94933,ship
94934,horse
94935,deer
94936,airplane
94937,automobile
94938,truck
94939,cat
94940,ship
94941,bird
94942,bird
94943,dog
94944,bird
94945,horse
94946,cat
94947,truck
94948,ship
94949,cat
94950,bird
94951,frog
94952,deer
94953,bird
94954,automobile
94955,frog
94956,deer
94957,horse
94958,automobile
94959,automobile
94960,bird
94961,ship
94962,ship
94963,automobile
94964,airplane
94965,truck
94966,deer
94967,airplane
94968,dog
94969,dog
94970,dog
94971,horse
94972,airplane
94973,cat
94974,cat
94975,cat
94976,horse
94977,cat
94978,ship
94979,cat
94980,horse
94981,deer
94982,ship
94983,cat
94984,cat
94985,dog
94986,automobile
94987,ship
94988,frog
94989,deer
94990,horse
94991,deer
94992,bird
94993,cat
94994,cat
94995,ship
94996,cat
94997,horse
94998,deer
94999,frog
95000,bird
95001,cat
95002,ship
95003,horse
95004,ship
95005,dog
95006,bird
95007,cat
95008,dog
95009,deer
95010,dog
95011,airplane
95012,cat
95013,bird
95014,cat
95015,bird
95016,ship
95017,truck
95018,cat
95019,frog
95020,ship
95021,truck
95022,airplane
95023,cat
95024,automobile
95025,truck
95026,cat
95027,cat
95028,truck
95029,horse
95030,frog
95031,ship
95032,bird
95033,ship
95034,horse
95035,deer
95036,horse
95037,horse
95038,airplane
95039,cat
95040,cat
95041,dog
95042,dog
95043,dog
95044,deer
95045,truck
95046,horse
95047,horse
95048,bird
95049,dog
95050,frog
95051,airplane
95052,cat
95053,bird
95054,cat
95055,automobile
95056,truck
95057,cat
95058,frog
95059,cat
95060,cat
95061,dog
95062,frog
95063,dog
95064,deer
95065,airplane
95066,airplane
95067,airplane
95068,dog
95069,dog
95070,airplane
95071,horse
95072,airplane
95073,dog
95074,cat
95075,airplane
95076,frog
95077,deer
95078,truck
95079,truck
95080,frog
95081,frog
95082,deer
95083,deer
95084,bird
95085,dog
95086,horse
95087,automobile
95088,cat
95089,airplane
95090,automobile
95091,truck
95092,ship
95093,cat
95094,cat
95095,deer
95096,automobile
95097,cat
95098,cat
95099,ship
95100,horse
95101,dog
95102,bird
95103,deer
95104,cat
95105,ship
95106,deer
95107,cat
95108,bird
95109,deer
95110,ship
95111,ship
95112,dog
95113,bird
95114,frog
95115,cat
95116,dog
95117,dog
95118,frog
95119,cat
95120,deer
95121,bird
95122,ship
95123,frog
95124,airplane
95125,bird
95126,dog
95127,cat
95128,cat
95129,cat
95130,frog
95131,cat
95132,truck
95133,automobile
95134,bird
95135,frog
95136,ship
95137,airplane
95138,dog
95139,cat
95140,dog
95141,automobile
95142,truck
95143,cat
95144,horse
95145,frog
95146,airplane
95147,deer
95148,cat
95149,airplane
95150,automobile
95151,cat
95152,ship
95153,frog
95154,cat
95155,frog
95156,cat
95157,horse
95158,bird
95159,cat
95160,cat
95161,horse
95162,frog
95163,automobile
95164,airplane
95165,deer
95166,bird
95167,automobile
95168,cat
95169,cat
95170,truck
95171,airplane
95172,truck
95173,bird
95174,airplane
95175,frog
95176,airplane
95177,automobile
95178,frog
95179,ship
95180,automobile
95181,airplane
95182,horse
95183,frog
95184,bird
95185,ship
95186,truck
95187,automobile
95188,deer
95189,cat
95190,ship
95191,automobile
95192,bird
95193,cat
95194,deer
95195,frog
95196,cat
95197,cat
95198,dog
95199,dog
95200,dog
95201,bird
95202,airplane
95203,bird
95204,deer
95205,cat
95206,ship
95207,dog
95208,ship
95209,cat
95210,ship
95211,cat
95212,truck
95213,frog
95214,cat
95215,dog
95216,cat
95217,deer
95218,frog
95219,airplane
95220,deer
95221,truck
95222,bird
95223,horse
95224,bird
95225,ship
95226,ship
95227,automobile
95228,deer
95229,airplane
95230,deer
95231,cat
95232,bird
95233,airplane
95234,airplane
95235,frog
95236,automobile
95237,ship
95238,dog
95239,horse
95240,bird
95241,cat
95242,dog
95243,frog
95244,cat
95245,cat
95246,bird
95247,cat
95248,bird
95249,dog
95250,cat
95251,bird
95252,horse
95253,deer
95254,horse
95255,airplane
95256,cat
95257,dog
95258,cat
95259,truck
95260,cat
95261,deer
95262,cat
95263,truck
95264,automobile
95265,dog
95266,automobile
95267,automobile
95268,bird
95269,bird
95270,bird
95271,truck
95272,cat
95273,bird
95274,cat
95275,airplane
95276,cat
95277,automobile
95278,truck
95279,cat
95280,deer
95281,ship
95282,deer
95283,deer
95284,cat
95285,truck
95286,horse
95287,dog
95288,deer
95289,airplane
95290,cat
95291,dog
95292,dog
95293,airplane
95294,cat
95295,ship
95296,cat
95297,dog
95298,dog
95299,frog
95300,cat
95301,ship
95302,cat
95303,frog
95304,airplane
95305,airplane
95306,automobile
95307,cat
95308,cat
95309,cat
95310,cat
95311,frog
95312,airplane
95313,airplane
95314,frog
95315,dog
95316,deer
95317,truck
95318,deer
95319,cat
95320,horse
95321,deer
95322,cat
95323,automobile
95324,bird
95325,deer
95326,cat
95327,dog
95328,horse
95329,truck
95330,horse
95331,dog
95332,bird
95333,cat
95334,frog
95335,automobile
95336,frog
95337,ship
95338,frog
95339,cat
95340,cat
95341,bird
95342,ship
95343,deer
95344,airplane
95345,airplane
95346,bird
95347,dog
95348,airplane
95349,truck
95350,cat
95351,dog
95352,frog
95353,cat
95354,cat
95355,ship
95356,airplane
95357,deer
95358,cat
95359,ship
95360,frog
95361,frog
95362,frog
95363,cat
95364,frog
95365,airplane
95366,horse
95367,airplane
95368,frog
95369,frog
95370,cat
95371,airplane
95372,airplane
95373,truck
95374,deer
95375,cat
95376,cat
95377,horse
95378,truck
95379,horse
95380,truck
95381,cat
95382,dog
95383,deer
95384,dog
95385,cat
95386,deer
95387,airplane
95388,deer
95389,dog
95390,bird
95391,dog
95392,cat
95393,automobile
95394,cat
95395,frog
95396,automobile
95397,ship
95398,ship
95399,ship
95400,cat
95401,ship
95402,dog
95403,truck
95404,cat
95405,bird
95406,cat
95407,deer
95408,deer
95409,dog
95410,frog
95411,dog
95412,ship
95413,truck
95414,cat
95415,dog
95416,frog
95417,airplane
95418,frog
95419,horse
95420,ship
95421,deer
95422,deer
95423,horse
95424,deer
95425,bird
95426,bird
95427,ship
95428,truck
95429,frog
95430,truck
95431,airplane
95432,frog
95433,automobile
95434,airplane
95435,cat
95436,cat
95437,airplane
95438,horse
95439,frog
95440,ship
95441,ship
95442,dog
95443,cat
95444,cat
95445,truck
95446,bird
95447,frog
95448,ship
95449,airplane
95450,bird
95451,cat
95452,frog
95453,frog
95454,cat
95455,bird
95456,frog
95457,frog
95458,cat
95459,deer
95460,bird
95461,frog
95462,horse
95463,dog
95464,dog
95465,frog
95466,cat
95467,horse
95468,cat
95469,cat
95470,airplane
95471,ship
95472,truck
95473,cat
95474,deer
95475,truck
95476,airplane
95477,truck
95478,horse
95479,horse
95480,cat
95481,cat
95482,dog
95483,frog
95484,truck
95485,cat
95486,automobile
95487,bird
95488,cat
95489,cat
95490,frog
95491,deer
95492,cat
95493,truck
95494,automobile
95495,dog
95496,cat
95497,automobile
95498,dog
95499,cat
95500,frog
95501,truck
95502,deer
95503,cat
95504,dog
95505,cat
95506,cat
95507,deer
95508,cat
95509,truck
95510,bird
95511,automobile
95512,bird
95513,deer
95514,deer
95515,airplane
95516,deer
95517,automobile
95518,ship
95519,cat
95520,frog
95521,frog
95522,airplane
95523,cat
95524,cat
95525,deer
95526,dog
95527,frog
95528,dog
95529,cat
95530,frog
95531,truck
95532,airplane
95533,automobile
95534,frog
95535,ship
95536,cat
95537,cat
95538,cat
95539,bird
95540,truck
95541,horse
95542,dog
95543,ship
95544,horse
95545,truck
95546,cat
95547,frog
95548,dog
95549,dog
95550,airplane
95551,dog
95552,truck
95553,dog
95554,cat
95555,cat
95556,dog
95557,truck
95558,truck
95559,truck
95560,automobile
95561,airplane
95562,bird
95563,deer
95564,automobile
95565,deer
95566,bird
95567,deer
95568,automobile
95569,deer
95570,frog
95571,automobile
95572,horse
95573,truck
95574,automobile
95575,frog
95576,horse
95577,airplane
95578,cat
95579,automobile
95580,horse
95581,ship
95582,deer
95583,truck
95584,airplane
95585,dog
95586,truck
95587,deer
95588,automobile
95589,frog
95590,deer
95591,deer
95592,airplane
95593,dog
95594,ship
95595,airplane
95596,deer
95597,frog
95598,bird
95599,frog
95600,ship
95601,airplane
95602,bird
95603,bird
95604,automobile
95605,cat
95606,cat
95607,cat
95608,bird
95609,frog
95610,horse
95611,deer
95612,horse
95613,cat
95614,frog
95615,deer
95616,deer
95617,ship
95618,cat
95619,deer
95620,deer
95621,truck
95622,automobile
95623,ship
95624,bird
95625,deer
95626,bird
95627,bird
95628,cat
95629,frog
95630,cat
95631,deer
95632,deer
95633,horse
95634,dog
95635,airplane
95636,frog
95637,frog
95638,horse
95639,airplane
95640,cat
95641,automobile
95642,horse
95643,airplane
95644,deer
95645,cat
95646,dog
95647,airplane
95648,airplane
95649,horse
95650,bird
95651,dog
95652,deer
95653,cat
95654,cat
95655,automobile
95656,cat
95657,horse
95658,frog
95659,horse
95660,cat
95661,automobile
95662,dog
95663,deer
95664,cat
95665,ship
95666,truck
95667,ship
95668,horse
95669,deer
95670,cat
95671,deer
95672,deer
95673,horse
95674,cat
95675,dog
95676,dog
95677,truck
95678,bird
95679,truck
95680,horse
95681,airplane
95682,deer
95683,cat
95684,truck
95685,truck
95686,airplane
95687,frog
95688,horse
95689,bird
95690,frog
95691,automobile
95692,dog
95693,ship
95694,deer
95695,frog
95696,cat
95697,automobile
95698,horse
95699,frog
95700,airplane
95701,horse
95702,deer
95703,truck
95704,bird
95705,bird
95706,horse
95707,automobile
95708,automobile
95709,bird
95710,truck
95711,cat
95712,airplane
95713,deer
95714,frog
95715,cat
95716,deer
95717,frog
95718,deer
95719,airplane
95720,frog
95721,ship
95722,dog
95723,ship
95724,truck
95725,cat
95726,frog
95727,dog
95728,ship
95729,cat
95730,dog
95731,dog
95732,frog
95733,cat
95734,automobile
95735,horse
95736,deer
95737,horse
95738,bird
95739,horse
95740,dog
95741,cat
95742,horse
95743,cat
95744,truck
95745,cat
95746,deer
95747,frog
95748,cat
95749,frog
95750,truck
95751,dog
95752,truck
95753,airplane
95754,cat
95755,airplane
95756,cat
95757,deer
95758,bird
95759,dog
95760,ship
95761,cat
95762,airplane
95763,cat
95764,deer
95765,deer
95766,airplane
95767,deer
95768,cat
95769,cat
95770,horse
95771,cat
95772,airplane
95773,cat
95774,ship
95775,cat
95776,airplane
95777,ship
95778,cat
95779,airplane
95780,bird
95781,cat
95782,dog
95783,truck
95784,automobile
95785,bird
95786,cat
95787,deer
95788,airplane
95789,deer
95790,ship
95791,deer
95792,automobile
95793,horse
95794,cat
95795,dog
95796,automobile
95797,frog
95798,deer
95799,deer
95800,automobile
95801,frog
95802,dog
95803,dog
95804,bird
95805,automobile
95806,cat
95807,bird
95808,cat
95809,truck
95810,cat
95811,frog
95812,horse
95813,deer
95814,deer
95815,airplane
95816,cat
95817,ship
95818,frog
95819,cat
95820,horse
95821,cat
95822,airplane
95823,automobile
95824,dog
95825,cat
95826,bird
95827,horse
95828,frog
95829,cat
95830,cat
95831,bird
95832,deer
95833,horse
95834,frog
95835,airplane
95836,horse
95837,frog
95838,truck
95839,ship
95840,airplane
95841,deer
95842,truck
95843,automobile
95844,frog
95845,cat
95846,frog
95847,airplane
95848,cat
95849,deer
95850,horse
95851,cat
95852,frog
95853,ship
95854,cat
95855,horse
95856,deer
95857,cat
95858,cat
95859,frog
95860,ship
95861,automobile
95862,bird
95863,deer
95864,dog
95865,ship
95866,cat
95867,frog
95868,dog
95869,cat
95870,truck
95871,deer
95872,airplane
95873,cat
95874,deer
95875,dog
95876,cat
95877,deer
95878,horse
95879,cat
95880,dog
95881,horse
95882,truck
95883,truck
95884,ship
95885,airplane
95886,dog
95887,airplane
95888,frog
95889,dog
95890,airplane
95891,bird
95892,deer
95893,deer
95894,automobile
95895,bird
95896,ship
95897,bird
95898,bird
95899,frog
95900,frog
95901,ship
95902,truck
95903,frog
95904,bird
95905,ship
95906,cat
95907,bird
95908,cat
95909,cat
95910,ship
95911,airplane
95912,dog
95913,horse
95914,cat
95915,dog
95916,dog
95917,frog
95918,cat
95919,automobile
95920,frog
95921,truck
95922,bird
95923,frog
95924,cat
95925,dog
95926,cat
95927,deer
95928,frog
95929,horse
95930,airplane
95931,deer
95932,ship
95933,frog
95934,horse
95935,airplane
95936,dog
95937,dog
95938,bird
95939,automobile
95940,bird
95941,automobile
95942,horse
